year,study,dataset_type,district,site,treatment_yield_t_ha,N_rate_kg_ha,latitude,longitude,y_0PK_t_ha,treatment_role,yield_response_vs_0PK_t_ha,AE_N_vs_0PK_kg_kg,relative_yield_vs_0PK_pct,group
2018,"2018 N source, timing and FYM trial",Trial,Dang,Hapur,5.208968992248063,120.0,28.090455846666668,82.42115764,5.334282945736434,pcu_full_n,-0.12531395348837115,-1.0442829457364262,97.6507816558825,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Dang,Laxmipur,6.906046511627906,120.0,27.97778601,82.46359932333333,6.363593023255814,pcu_full_n,0.5424534883720922,4.520445736434101,108.52432715903876,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Dang,Panchakaule,8.053938953488371,120.0,28.116125965000002,82.1663251175,7.585732558139535,pcu_full_n,0.4682063953488367,3.9017199612403055,106.17219750050968,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Dang,Pawannagar,5.871961240310078,120.0,28.170494689999998,82.26032520666666,4.261496124031008,pcu_full_n,1.6104651162790704,13.42054263565892,137.79107312095144,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Dang,Purandhara,7.813441860465116,120.0,28.187601963333336,82.09810386666666,8.07782945736434,pcu_full_n,-0.26438759689922353,-2.203229974160196,96.72699704425935,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Dang,Shantinagar,7.103038759689923,120.0,28.16554607333333,82.22556031333333,6.575282945736434,pcu_full_n,0.5277558139534895,4.397965116279079,108.02635899183166,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Doti,Chattiwan,6.374038759689921,120.0,29.082097576666666,80.59341774333335,5.561558139534884,pcu_full_n,0.8124806201550374,6.770671834625312,114.60886679183372,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Doti,Ghantesori,7.386802325581395,120.0,29.144224543333337,80.60347216333334,7.97891472868217,pcu_full_n,-0.5921124031007752,-4.934270025839793,92.57903583087207,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Anekot,6.2886162790697675,120.0,27.660581233333332,85.58997749333332,5.003658914728682,pcu_full_n,1.2849573643410857,10.707978036175714,125.68035484110854,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Bhakundebesi,7.744767441860465,120.0,27.557914203333336,85.66630182333334,7.969186046511628,pcu_full_n,-0.22441860465116292,-1.870155038759691,97.18392062449843,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Rabiopi,10.058139534883722,120.0,27.6475769,85.56456461333335,8.982558139534882,pcu_full_n,1.0755813953488396,8.963178294573662,111.97411003236247,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Babiyachaur,9.382127906976743,120.0,28.80487965,81.39955590666666,8.997201550387596,pcu_full_n,0.38492635658914764,3.207719638242897,104.278289804151,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Gadhi,9.014201550387597,120.0,28.639593286666667,81.59301307,7.23532558139535,pcu_full_n,1.7788759689922466,14.823966408268722,124.58598371255584,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Guthu,9.167127906976745,120.0,28.83351748,81.30619414,7.3305,pcu_full_n,1.8366279069767453,15.305232558139544,125.05460619298474,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Kalyan,8.969372093023257,120.0,28.504890186666668,81.73684064666666,7.7328565891472865,pcu_full_n,1.23651550387597,10.304295865633085,115.99041039518777,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Kunathari,8.978236434108528,120.0,28.71298732,81.51054125,8.095593023255814,pcu_full_n,0.8826434108527135,7.355361757105945,110.90276411273624,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Lekhpharsa,8.664496124031007,120.0,28.46500534333333,81.79511249666666,8.376213178294574,pcu_full_n,0.28828294573643376,2.402357881136948,103.44168587403514,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Maintada-1,8.16460465116279,120.0,28.4431486,81.79635051,7.342633720930232,pcu_full_n,0.821970930232558,6.849757751937983,111.1944972536152,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Maintada-2,9.07272480620155,120.0,28.431396446666668,81.80395520666667,6.901953488372093,pcu_full_n,2.170771317829458,18.08976098191215,131.4515494995238,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Ramghat,8.898620155038762,120.0,28.488471416666666,81.74248301,8.122302325581396,pcu_full_n,0.7763178294573656,6.469315245478047,109.55785439077209,PCU120
2018,"2018 N source, timing and FYM trial",Trial,Dang,Dhikpur,9.054186046511628,60.0,28.033921163333332,82.37335464,8.245170542635659,pcu_half_n,0.809015503875969,13.48359173126615,109.81199236198404,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Dang,Dhuruwa,6.054651162790698,60.0,28.021525089999997,82.32464135000001,3.566046511627907,pcu_half_n,2.488604651162791,41.47674418604652,169.7860962566845,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Dang,Hapur,5.7475503875969,60.0,28.090444753333333,82.42104554333334,5.334282945736434,pcu_half_n,0.4132674418604658,6.887790697674431,107.74738509495042,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Dang,Laxmipur,8.182368217054263,60.0,27.97782329,82.46364131666667,6.363593023255814,pcu_half_n,1.8187751937984489,30.312919896640818,128.58094769969918,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Dang,Panchakaule,7.898348837209302,60.0,28.1161528725,82.166323965,7.585732558139535,pcu_half_n,0.3126162790697675,5.210271317829458,104.12110862957235,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Dang,Pawannagar,7.33943023255814,60.0,28.17048244,82.26022694666666,4.261496124031008,pcu_half_n,3.077934108527132,51.29890180878554,172.22660818979395,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Dang,Purandhara,7.7057596899224805,60.0,28.187616170000002,82.09807628666665,8.07782945736434,pcu_half_n,-0.37206976744185916,-6.201162790697652,95.39393881232968,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Dang,Shantinagar,7.151825581395349,60.0,28.165618440000003,82.22548809,6.575282945736434,pcu_half_n,0.5765426356589156,9.609043927648594,108.76833195494285,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Doti,Chattiwan,6.5261821705426355,60.0,29.0821024,80.59343181333334,5.561558139534884,pcu_half_n,0.9646240310077516,16.07706718346253,117.34449243909953,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Doti,Ghantesori,7.037236434108526,60.0,29.14421136,80.60343834999999,7.97891472868217,pcu_half_n,-0.9416782945736442,-15.694638242894069,88.19791504741177,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Anekot,5.530348837209303,60.0,27.66062614666667,85.58997263666667,5.003658914728682,pcu_half_n,0.526689922480621,8.778165374677014,110.5260956323435,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Bhakundebesi,7.305813953488372,60.0,27.557963506666667,85.66635645333334,7.969186046511628,pcu_half_n,-0.6633720930232556,-11.056201550387593,91.67578609469614,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Rabiopi,10.069767441860465,60.0,27.647574149999997,85.56453138666666,8.982558139534882,pcu_half_n,1.0872093023255829,18.120155038759716,112.10355987055019,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Babiyachaur,9.347953488372093,60.0,28.80486913,81.39948887666667,8.997201550387596,pcu_half_n,0.3507519379844979,5.845865633074965,103.89845593677278,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Gadhi,8.998267441860465,60.0,28.639582113333333,81.59302514333334,7.23532558139535,pcu_half_n,1.7629418604651148,29.382364341085246,124.365757154015,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Guthu,7.746046511627908,60.0,28.83351297,81.30618515,7.3305,pcu_half_n,0.415546511627908,6.925775193798467,105.6687335328819,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Kalyan,8.799135658914729,60.0,28.50486049,81.73680672666667,7.7328565891472865,pcu_half_n,1.0662790697674422,17.77131782945737,113.78894147945168,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Kunathari,8.9215503875969,60.0,28.712985893333336,81.51051111,8.095593023255814,pcu_half_n,0.825957364341086,13.765956072351434,110.20255541463607,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Lekhpharsa,8.981872093023256,60.0,28.46499218,81.79510873666668,8.376213178294574,pcu_half_n,0.6056589147286822,10.094315245478036,107.23070081714415,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Maintada-1,8.371162790697674,60.0,28.443120899999997,81.79639182,7.342633720930232,pcu_half_n,1.0285290697674423,17.142151162790704,114.007631442048,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Maintada-2,8.519691860465116,60.0,28.42390161,81.796913965,6.901953488372093,pcu_half_n,1.6177383720930232,26.962306201550387,123.43884778155157,PCU60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Ramghat,8.932697674418606,60.0,28.488458163333334,81.74247182333333,8.122302325581396,pcu_half_n,0.8103953488372095,13.506589147286826,109.97740931515007,PCU60
