year,study,dataset_type,district,site,treatment_yield_t_ha,N_rate_kg_ha,latitude,longitude,y_0PK_t_ha,treatment_role,yield_response_vs_0PK_t_ha,AE_N_vs_0PK_kg_kg,relative_yield_vs_0PK_pct,group
2018,"2018 N source, timing and FYM trial",Trial,Dang,Hapur,5.223808139534883,60.0,28.090484720000003,82.42114437,5.334282945736434,fym_half_n,-0.11047480620155081,-1.841246770025847,97.92896613611674,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Dang,Laxmipur,7.605100775193797,60.0,27.977775963333332,82.46362620333333,6.363593023255814,fym_half_n,1.2415077519379834,20.691795865633058,119.50954040273915,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Dang,Panchakaule,8.119875,60.0,28.116145315,82.16631359249999,7.585732558139535,fym_half_n,0.5341424418604657,8.90237403100776,107.04140882593242,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Dang,Pawannagar,6.887844961240311,60.0,28.170441186666665,82.26024574333333,4.261496124031008,fym_half_n,2.626348837209303,43.77248062015505,161.62973661759438,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Dang,Purandhara,7.46134496124031,60.0,28.187581093333336,82.09806882666668,8.07782945736434,fym_half_n,-0.6164844961240297,-10.274741602067161,92.3681912402595,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Dang,Shantinagar,6.794961240310077,60.0,28.16553093,82.22545045333334,6.575282945736434,fym_half_n,0.21967829457364374,3.661304909560729,103.34097097245204,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Doti,Chattiwan,6.8889728682170555,60.0,29.08211452333333,80.59343269666667,5.561558139534884,fym_half_n,1.3274147286821716,22.12357881136953,123.86767692395613,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Doti,Ghantesori,8.78910465116279,60.0,29.144226013333334,80.60342696666667,7.97891472868217,fym_half_n,0.8101899224806193,13.503165374676989,110.1541368723768,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Anekot,5.892790697674418,60.0,27.66059378,85.58988798,5.003658914728682,fym_half_n,0.8891317829457366,14.81886304909561,117.76963214515888,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Bhakundebesi,7.937209302325582,60.0,27.557936190000003,85.66634064,7.969186046511628,fym_half_n,-0.031976744186046346,-0.5329457364341058,99.59874516670315,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Rabiopi,8.953488372093025,60.0,27.64761017666667,85.56454660666667,8.982558139534882,fym_half_n,-0.029069767441857408,-0.4844961240309568,99.67637540453077,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Babiyachaur,8.602112403100776,60.0,28.804877206666664,81.39948654,8.997201550387596,fym_half_n,-0.39508914728681965,-6.584819121446994,95.60875517710504,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Gadhi,7.554147286821705,60.0,28.63958221333333,81.59303062666667,7.23532558139535,fym_half_n,0.31882170542635535,5.313695090439256,104.40645969334348,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Guthu,7.701325581395349,60.0,28.83351654,81.30618801,7.3305,fym_half_n,0.3708255813953496,6.180426356589161,105.0586669585342,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Kalyan,8.388116279069768,60.0,28.504858103333333,81.73681704,7.7328565891472865,fym_half_n,0.6552596899224818,10.920994832041364,108.47370803232157,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Kunathari,8.541550387596901,60.0,28.712979219999998,81.51049361999999,8.095593023255814,fym_half_n,0.445957364341087,7.432622739018116,105.50864356767944,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Lekhpharsa,8.98798449612403,60.0,28.465005950000002,81.79505956,8.376213178294574,fym_half_n,0.6117713178294562,10.196188630490935,107.30367416405721,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Maintada-1,7.409697674418605,60.0,28.443089085,81.79642686,7.342633720930232,fym_half_n,0.0670639534883728,1.1177325581395465,100.91335011437663,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Maintada-2,8.398436046511629,60.0,28.42389755,81.796915995,6.901953488372093,fym_half_n,1.4964825581395358,24.94137596899226,121.68201452908514,FYM60
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Ramghat,8.828368217054264,60.0,28.48849179,81.74244416333333,8.122302325581396,fym_half_n,0.7060658914728677,11.767764857881128,108.69292797990411,FYM60
